WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14771,20110128,1244,11,SCT017 BKN034 OVC050, , 3.00, ,-SN, ,30, ,-1.0, ,28, ,-2.1, ,25, ,-4.0, , 82, , 0, ,000, , , ,29.31, , , , , ,M, ,SP, , , ,29.76, 
14771,20110128,1254,11,SCT017 OVC032, , 3.00, ,-SN, ,30, ,-1.1, ,28, ,-2.1, ,25, ,-3.9, , 82, , 0, ,000, , , ,29.30, ,8, ,010, ,29.75, ,AA, ,  T, ,29.75, 
14771,20110128,1256,11,SCT019 BKN032 OVC049, , 2.50, ,-SN, ,30, ,-1.0, ,28, ,-2.1, ,25, ,-4.0, , 82, , 0, ,000, , , ,29.30, , , , , ,M, ,SP, , , ,29.75, 
14771,20110128,1309,11,BKN016 BKN024 OVC030, , 2.50, ,-SN, ,30, ,-1.0, ,29, ,-1.7, ,27, ,-3.0, , 89, , 0, ,000, , , ,29.30, , , , , ,M, ,SP, , , ,29.75, 
14771,20110128,1341,11,BKN016 OVC027, , 3.00, ,-SN, ,30, ,-1.0, ,29, ,-1.7, ,27, ,-3.0, , 89, , 0, ,000, , , ,29.29, , , , , ,M, ,SP, , , ,29.74, 
14771,20110128,1350,11,SCT016 OVC025, , 4.00, ,-SN, ,32, ,0.0, ,30, ,-1.0, ,27, ,-3.0, , 82, , 0, ,000, , , ,29.29, , , , , ,M, ,SP, , , ,29.74, 
14771,20110128,1354,11,FEW016 OVC025, , 4.00, ,-SN, ,31, ,-0.6, ,29, ,-1.7, ,25, ,-3.9, , 78, , 0, ,000, , , ,29.29, , , , , ,29.75, ,AA, ,  T, ,29.74, 
14771,20110128,1435,11,FEW017 OVC030, , 4.00, ,-SN, ,30, ,-1.0, ,28, ,-2.1, ,25, ,-4.0, , 82, , 0, ,000, , , ,29.29, , , , , ,M, ,SP, , , ,29.74, 
14771,20110128,1454,11,BKN030 OVC035, , 3.00, ,-SN, ,31, ,-0.6, ,29, ,-1.7, ,25, ,-3.9, , 78, , 0, ,000, , , ,29.29, , , , , ,29.74, ,AA, ,  T, ,29.74, 
14771,20110128,1501,11,BKN028 OVC035, , 3.00, ,-SN, ,30, ,-1.0, ,28, ,-2.1, ,25, ,-4.0, , 82, , 0, ,000, , , ,29.29, , , , , ,M, ,SP, , , ,29.74, 
14771,20110128,1520,11,FEW026 OVC038, , 4.00, ,-SN, ,30, ,-1.0, ,28, ,-2.1, ,25, ,-4.0, , 82, , 0, ,000, , , ,29.29, , , , , ,M, ,SP, , , ,29.74, 
14771,20110128,1554,11,OVC038, , 4.00, ,-SN, ,30, ,-1.1, ,28, ,-2.1, ,25, ,-3.9, , 82, , 0, ,000, , , ,29.29, ,3, ,001, ,29.75, ,AA, ,  T, ,29.74, 
14771,20110128,1644,11,BKN044 OVC050, , 2.50, ,-SN, ,30, ,-1.0, ,28, ,-2.1, ,25, ,-4.0, , 82, , 0, ,000, , , ,29.31, , , , , ,M, ,SP, , , ,29.76, 
14771,20110128,1654,11,FEW027 BKN040 OVC050, , 2.50, ,-SN, ,30, ,-1.1, ,28, ,-2.1, ,25, ,-3.9, , 82, , 0, ,000, , , ,29.31, , , , , ,29.76, ,AA, ,  T, ,29.76, 
14771,20110128,1731,11,FEW022 BKN032 OVC095, , 4.00, ,-SN, ,30, ,-1.0, ,28, ,-2.1, ,25, ,-4.0, , 82, , 0, ,000, , , ,29.32, , , , , ,M, ,SP, , , ,29.77, 
14771,20110128,1752,11,FEW021 BKN029 OVC032, , 4.00, ,-SN, ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, , 0, ,000, , , ,29.34, , , , , ,M, ,SP, , , ,29.78, 
14771,20110128,1754,11,FEW021 BKN029 OVC032, , 4.00, ,-SN, ,29, ,-1.7, ,28, ,-2.2, ,26, ,-3.3, , 89, , 0, ,000, , , ,29.34, , , , , ,29.78, ,AA, ,  T, ,29.78, 
14771,20110128,1825,11,BKN034 OVC070, , 5.00, ,-SN, ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, , 0, ,000, , , ,29.34, , , , , ,M, ,SP, , , ,29.79, 
14771,20110128,1854,11,OVC065, , 6.00, ,-SN, ,29, ,-1.7, ,28, ,-2.2, ,26, ,-3.3, , 89, , 0, ,000, , , ,29.35, ,1, ,013, ,29.80, ,AA, ,  T, ,29.80, 
14771,20110128,1954,11,BKN039 OVC055, , 3.00, ,-SN, ,29, ,-1.7, ,28, ,-2.2, ,26, ,-3.3, , 89, , 0, ,000, , , ,29.36, , , , , ,29.81, ,AA, ,  T, ,29.81, 
14771,20110128,2054,11,OVC030, , 3.00, ,-SN, ,29, ,-1.7, ,28, ,-2.0, ,27, ,-2.8, , 92, , 0, ,000, , , ,29.36, , , , , ,29.82, ,AA, ,  T, ,29.81, 
14771,20110128,2104,11,BKN019 OVC030, , 2.50, ,-SN, ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, , 3, ,290, , , ,29.36, , , , , ,M, ,SP, , , ,29.81, 
14771,20110128,2121,11,BKN019 OVC030, , 3.00, ,-SN, ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, , 6, ,270, , , ,29.36, , , , , ,M, ,SP, , , ,29.81, 
14771,20110128,2134,11,BKN014 OVC019, , 3.00, ,-SN, ,28, ,-2.0, ,27, ,-2.8, ,25, ,-4.0, , 89, ,14, ,280, ,18, ,29.37, , , , , ,M, ,SP, , , ,29.82, 
14771,20110128,2154,11,BKN014 BKN021 OVC029, , 4.00, ,-SN, ,28, ,-2.2, ,26, ,-3.3, ,22, ,-5.6, , 78, ,14, ,290, , , ,29.37, ,1, ,007, ,29.82, ,AA, ,0.01, ,29.82, 
14771,20110128,2252,11,FEW029 OVC039, , 6.00, ,-SN, ,27, ,-3.0, ,25, ,-3.8, ,21, ,-6.0, , 78, ,11, ,270, , , ,29.38, , , , , ,M, ,SP, , , ,29.83, 
14771,20110128,2254,11,FEW029 OVC041, , 6.00, ,-SN, ,27, ,-2.8, ,25, ,-3.8, ,21, ,-6.1, , 78, ,10, ,260, , , ,29.38, , , , , ,29.83, ,AA, ,  T, ,29.83, 
14771,20110128,2354,11,SCT044 BKN055 OVC070, , 5.00, ,-SN, ,27, ,-2.8, ,25, ,-3.7, ,22, ,-5.6, , 81, ,10, ,270, , , ,29.38, , , , , ,29.83, ,AA, ,  T, ,29.83, 
14771,20110129,0054,11,BKN034 OVC046, , 7.00, ,-SN, ,27, ,-2.8, ,25, ,-3.8, ,21, ,-6.1, , 78, , 9, ,270, , , ,29.38, ,1, ,001, ,29.83, ,AA, ,  T, ,29.83, 
14771,20110129,0154,11,BKN025 OVC046, , 8.00, ,-SN, ,28, ,-2.2, ,26, ,-3.5, ,21, ,-6.1, , 75, ,10, ,270, , , ,29.39, , , , , ,29.84, ,AA, ,  T, ,29.84, 
14771,20110129,0225,11,OVC033, , 9.00, ,-SN, ,28, ,-2.0, ,26, ,-3.5, ,21, ,-6.0, , 75, , 9, ,280, , , ,29.40, , , , , ,M, ,SP, , , ,29.85, 
14771,20110129,0254,11,FEW035 OVC042, ,10.00, , , ,27, ,-2.8, ,25, ,-4.0, ,20, ,-6.7, , 75, ,11, ,280, , , ,29.40, , , , , ,29.85, ,AA, ,  T, ,29.85, 
14771,20110129,0354,11,OVC075, ,10.00, , , ,27, ,-2.8, ,25, ,-4.0, ,20, ,-6.7, , 75, ,10, ,270, , , ,29.41, ,1, ,010, ,29.86, ,AA, , , ,29.86, 
14771,20110129,0454,11,FEW032 OVC075, ,10.00, , , ,26, ,-3.3, ,24, ,-4.5, ,19, ,-7.2, , 75, , 7, ,260, , , ,29.42, , , , , ,29.87, ,AA, , , ,29.87, 
14771,20110129,0554,11,FEW024 OVC070, ,10.00, , , ,26, ,-3.3, ,24, ,-4.5, ,19, ,-7.2, , 75, , 7, ,260, , , ,29.42, , , , , ,29.88, ,AA, , , ,29.87, 
14771,20110129,0654,11,BKN065 OVC090, ,10.00, , , ,26, ,-3.3, ,24, ,-4.5, ,19, ,-7.2, , 75, , 9, ,260, , , ,29.43, ,3, ,008, ,29.88, ,AA, , , ,29.88, 
14771,20110129,0754,11,FEW044 OVC065, ,10.00, , , ,26, ,-3.3, ,24, ,-4.4, ,20, ,-6.7, , 78, , 9, ,260, , , ,29.45, , , , , ,29.90, ,AA, , , ,29.90, 
14771,20110129,0854,11,FEW050 BKN065 BKN160, ,10.00, , , ,25, ,-3.9, ,23, ,-4.9, ,19, ,-7.2, , 78, , 7, ,240, , , ,29.45, , , , , ,29.90, ,AA, , , ,29.90, 
14771,20110129,0954,11,FEW045 BKN055 BKN160, ,10.00, , , ,27, ,-2.8, ,24, ,-4.6, ,16, ,-8.9, , 63, ,10, ,270, ,16, ,29.45, ,0, ,005, ,29.90, ,AA, , , ,29.90, 
14771,20110129,1054,11,FEW043 BKN055 BKN140, ,10.00, , , ,28, ,-2.2, ,23, ,-4.7, ,13, ,-10.6, , 53, , 9, ,280, , , ,29.44, , , , , ,29.90, ,AA, , , ,29.89, 
14771,20110129,1154,11,BKN039 BKN140, ,10.00, , , ,29, ,-1.7, ,25, ,-4.1, ,15, ,-9.4, , 56, , 7, ,290, , , ,29.43, , , , , ,29.88, ,AA, , , ,29.88, 
14771,20110129,1254,11,BKN047 OVC060, ,10.00, , , ,29, ,-1.7, ,25, ,-3.9, ,16, ,-8.9, , 58, , 8, ,270, , , ,29.41, ,8, ,011, ,29.87, ,AA, , , ,29.86, 
14771,20110129,1354,11,SCT036 BKN050 OVC150, , 9.00, ,-SN, ,29, ,-1.7, ,25, ,-3.8, ,17, ,-8.3, , 61, , 8, ,280, , , ,29.40, , , , , ,29.85, ,AA, ,  T, ,29.85, 
14771,20110129,1454,11,FEW028 SCT036 BKN065, , 9.00, , , ,28, ,-2.2, ,25, ,-3.8, ,19, ,-7.2, , 69, , 3, ,290, , , ,29.41, , , , , ,29.87, ,AA, ,  T, ,29.86, 
14771,20110129,1554,11,SCT045 BKN070 OVC200, , 5.00, ,-SN, ,27, ,-2.8, ,24, ,-4.2, ,19, ,-7.2, , 72, , 3, ,310, , , ,29.42, ,3, ,003, ,29.88, ,AA, ,  T, ,29.87, 
14771,20110129,1654,11,FEW037 SCT070 BKN200, , 9.00, ,-SN, ,27, ,-2.8, ,24, ,-4.2, ,19, ,-7.2, , 72, , 0, ,000, , , ,29.44, , , , , ,29.90, ,AA, ,  T, ,29.89, 
14771,20110129,1754,11,BKN026 OVC035, , 6.00, ,-SN BR, ,24, ,-4.4, ,23, ,-5.1, ,20, ,-6.7, , 85, , 0, ,000, , , ,29.46, , , , , ,29.92, ,AA, ,  T, ,29.91, 
14771,20110129,1854,11,OVC025, , 9.00, ,-SN, ,26, ,-3.3, ,24, ,-4.4, ,20, ,-6.7, , 78, , 0, ,000, , , ,29.49, ,3, ,021, ,29.94, ,AA, ,  T, ,29.94, 
14771,20110129,1954,11,OVC025, , 9.00, ,-SN, ,26, ,-3.3, ,24, ,-4.4, ,20, ,-6.7, , 78, , 3, ,300, , , ,29.51, , , , , ,29.96, ,AA, ,  T, ,29.96, 
14771,20110129,2054,11,OVC025, , 9.00, ,-SN, ,26, ,-3.3, ,24, ,-4.2, ,21, ,-6.1, , 81, , 5, ,340, , , ,29.52, , , , , ,29.98, ,AA, ,  T, ,29.97, 
14771,20110129,2154,11,OVC026, , 9.00, ,-SN, ,25, ,-3.9, ,23, ,-4.7, ,20, ,-6.7, , 81, , 3, ,350, , , ,29.52, ,0, ,012, ,29.98, ,AA, ,  T, ,29.97, 
14771,20110129,2254,11,OVC026, , 9.00, ,-SN, ,25, ,-3.9, ,23, ,-4.9, ,19, ,-7.2, , 78, , 0, ,000, , , ,29.53, , , , , ,29.99, ,AA, ,  T, ,29.98, 
14771,20110129,2352,11,OVC030, , 9.00, ,-SN, ,25, ,-4.0, ,23, ,-4.9, ,19, ,-7.0, , 78, , 3, ,320, , , ,29.54, , , , , ,M, ,SP, , , ,29.99, 
14771,20110129,2354,11,OVC030, , 9.00, ,-SN, ,24, ,-4.4, ,22, ,-5.3, ,19, ,-7.2, , 81, , 5, ,330, , , ,29.54, , , , , ,29.99, ,AA, ,  T, ,29.99, 
14771,20110130,0054,11,BKN030 OVC034, , 9.00, ,-SN, ,23, ,-5.0, ,21, ,-6.0, ,17, ,-8.3, , 78, , 5, ,330, , , ,29.54, ,0, ,005, ,29.99, ,AA, ,  T, ,29.99, 
14771,20110130,0154,11,SCT028 BKN032 OVC060, ,10.00, , , ,22, ,-5.6, ,20, ,-6.5, ,16, ,-8.9, , 78, , 5, ,330, , , ,29.54, , , , , ,30.00, ,AA, ,  T, ,29.99, 
14771,20110130,0252,11,BKN028 BKN034 OVC060, ,10.00, , , ,21, ,-6.0, ,20, ,-6.6, ,18, ,-8.0, , 88, , 6, ,320, , , ,29.56, , , , , ,M, ,SP, , , ,30.01, 
14771,20110130,0254,11,BKN028 BKN034 OVC060, ,10.00, , , ,22, ,-5.6, ,20, ,-6.3, ,17, ,-8.3, , 81, , 6, ,330, , , ,29.56, , , , , ,30.02, ,AA, , , ,30.01, 
14771,20110130,0354,11,BKN028 OVC055, ,10.00, , , ,21, ,-6.1, ,20, ,-6.7, ,17, ,-8.3, , 84, , 5, ,330, , , ,29.57, ,1, ,010, ,30.02, ,AA, , , ,30.02, 
14771,20110130,0454,11,BKN026 OVC028, ,10.00, , , ,21, ,-6.1, ,20, ,-6.7, ,17, ,-8.3, , 84, , 0, ,000, , , ,29.58, , , , , ,30.03, ,AA, , , ,30.03, 
14771,20110130,0554,11,BKN028 OVC032, , 9.00, ,-SN, ,21, ,-6.1, ,20, ,-6.7, ,17, ,-8.3, , 84, , 0, ,000, , , ,29.59, , , , , ,30.04, ,AA, ,  T, ,30.04, 
14771,20110130,0654,11,FEW021 BKN027 OVC050, , 9.00, ,-SN, ,21, ,-6.1, ,20, ,-6.7, ,17, ,-8.3, , 84, , 3, ,010, , , ,29.62, ,3, ,016, ,30.07, ,AA, ,  T, ,30.07, 
14771,20110130,0754,11,BKN019 OVC035, , 6.00, ,-SN BR, ,21, ,-6.1, ,20, ,-6.7, ,17, ,-8.3, , 84, , 0, ,000, , , ,29.63, , , , , ,30.08, ,AA, ,  T, ,30.08, 
14771,20110130,0854,11,OVC020, , 5.00, ,-SN, ,22, ,-5.6, ,20, ,-6.3, ,17, ,-8.3, , 81, , 0, ,000, , , ,29.63, , , , , ,30.09, ,AA, ,  T, ,30.08, 
14771,20110130,0954,11,BKN019 OVC024, , 3.00, ,-SN BR, ,22, ,-5.6, ,21, ,-6.2, ,18, ,-7.8, , 85, , 0, ,000, , , ,29.64, ,1, ,008, ,30.09, ,AA, ,  T, ,30.09, 
14771,20110130,1013,11,BKN019 OVC024, , 2.50, ,-SN BR, ,21, ,-6.0, ,20, ,-6.4, ,19, ,-7.0, , 92, , 0, ,000, , , ,29.65, , , , , ,M, ,SP, , , ,30.10, 
14771,20110130,1029,11,BKN019 OVC024, , 1.50, ,-SN BR, ,23, ,-5.0, ,22, ,-5.6, ,19, ,-7.0, , 85, , 0, ,000, , , ,29.65, , , , , ,M, ,SP, , , ,30.10, 
14771,20110130,1054,11,SCT020 BKN025 OVC035, , 2.50, ,-SN BR, ,22, ,-5.6, ,21, ,-5.9, ,20, ,-6.7, , 92, , 0, ,000, , , ,29.65, , , , , ,30.11, ,AA, ,  T, ,30.10, 
14771,20110130,1154,11,BKN015 OVC022, , 3.00, ,-SN, ,25, ,-3.9, ,23, ,-4.7, ,20, ,-6.7, , 81, , 0, ,000, , , ,29.64, , , , , ,30.10, ,AA, ,  T, ,30.09, 
14771,20110130,1208,11,BKN016 OVC022, , 1.75, ,-SN, ,25, ,-4.0, ,23, ,-4.9, ,19, ,-7.0, , 78, , 6, ,280, , , ,29.64, , , , , ,M, ,SP, , , ,30.09, 
14771,20110130,1210,11,BKN018 OVC021, , 2.00, ,-SN, ,25, ,-4.0, ,23, ,-4.9, ,19, ,-7.0, , 78, , 7, ,270, , , ,29.64, , , , , ,M, ,SP, , , ,30.09, 
14771,20110130,1254,11,SCT018 OVC023, , 1.50, ,-SN, ,25, ,-3.9, ,23, ,-4.7, ,20, ,-6.7, , 81, ,11, ,280, , , ,29.64, ,0, ,001, ,30.10, ,AA, ,  T, ,30.09, 
14771,20110130,1325,11,SCT015 BKN023 OVC028, , 3.00, ,-SN, ,27, ,-3.0, ,24, ,-4.2, ,19, ,-7.0, , 72, ,17, ,280, , , ,29.65, , , , , ,M, ,SP, , , ,30.10, 
14771,20110130,1354,11,SCT022 BKN030 BKN120, ,10.00, , , ,27, ,-2.8, ,25, ,-4.0, ,20, ,-6.7, , 75, ,14, ,280, , , ,29.65, , , , , ,30.11, ,AA, ,  T, ,30.10, 
14771,20110130,1428,11,SCT023 BKN030 OVC095, , 1.50, ,-SN, ,27, ,-3.0, ,24, ,-4.2, ,19, ,-7.0, , 72, ,15, ,330, , , ,29.66, , , , , ,M, ,SP, , , ,30.11, 
14771,20110130,1431,11,OVC, , 0.75, , , ,27, ,-3.0, ,M, ,M, ,19, ,-7.0, ,M, ,17, ,320, , , ,M, , , , , ,M, ,SP, , , ,30.12, 
14771,20110130,1446,11,FEW008 BKN015 BKN032, , 3.00, , , ,27, ,-3.0, ,25, ,-3.8, ,21, ,-6.0, , 78, , 9, ,340, , , ,29.67, , , , , ,M, ,SP, , , ,30.12, 
14771,20110130,1454,11,SCT010 BKN015 BKN027, , 3.00, , , ,26, ,-3.3, ,24, ,-4.2, ,21, ,-6.1, , 81, , 6, ,340, , , ,29.68, , , , , ,30.13, ,AA, ,0.01, ,30.13, 
14771,20110130,1504,11,BKN010 BKN017 OVC024, , 2.00, ,-SN, ,25, ,-4.0, ,23, ,-4.9, ,19, ,-7.0, , 78, ,13, ,320, , , ,29.68, , , , , ,M, ,SP, , , ,30.13, 
14771,20110130,1506,11,OVC, , 0.75, , , ,25, ,-4.0, ,M, ,M, ,19, ,-7.0, ,M, ,14, ,320, , , ,M, , , , , ,M, ,SP, , , ,30.13, 
14771,20110130,1520,11,SCT010 BKN017 BKN060, , 7.00, ,-SN, ,27, ,-3.0, ,24, ,-4.2, ,19, ,-7.0, , 72, ,10, ,320, , , ,29.69, , , , , ,M, ,SP, , , ,30.14, 
14771,20110130,1552,11,SCT024 SCT040 BKN055, , 9.00, ,-SN, ,25, ,-4.0, ,23, ,-5.1, ,18, ,-8.0, , 75, ,16, ,310, ,24, ,29.70, , , , , ,M, ,SP, , , ,30.15, 
14771,20110130,1554,11,SCT024 SCT040 BKN055, , 9.00, ,-SN, ,25, ,-3.9, ,23, ,-5.2, ,17, ,-8.3, , 72, ,17, ,310, ,24, ,29.70, ,3, ,019, ,30.15, ,AA, ,  T, ,30.15, 
14771,20110130,1654,11,SCT035 BKN040 BKN050, , 6.00, ,-SN BLSN, ,24, ,-4.4, ,22, ,-5.6, ,17, ,-8.3, , 75, ,15, ,310, , , ,29.72, , , , , ,30.18, ,AA, ,  T, ,30.17, 
14771,20110130,1754,11,FEW026 BKN045 BKN055, , 4.00, ,-SN, ,24, ,-4.4, ,22, ,-5.3, ,19, ,-7.2, , 81, ,15, ,300, , , ,29.75, , , , , ,30.21, ,AA, ,  T, ,30.20, 
14771,20110130,1854,11,FEW029 BKN039 OVC046, , 6.00, ,-SN, ,23, ,-5.0, ,21, ,-6.1, ,16, ,-8.9, , 74, ,11, ,290, , , ,29.77, ,2, ,027, ,30.23, ,AA, ,  T, ,30.22, 
14771,20110130,1954,11,FEW033 BKN049, , 9.00, ,-SN, ,23, ,-5.0, ,21, ,-6.1, ,16, ,-8.9, , 74, ,13, ,290, , , ,29.79, , , , , ,30.25, ,AA, ,  T, ,30.24, 
14771,20110130,2054,11,FEW027 SCT033 OVC047, , 5.00, ,-SN, ,22, ,-5.6, ,20, ,-6.3, ,17, ,-8.3, , 81, ,10, ,280, , , ,29.81, , , , , ,30.27, ,AA, ,  T, ,30.26, 
14771,20110130,2154,11,FEW021 SCT033 OVC048, , 3.00, ,-SN BR, ,21, ,-6.1, ,20, ,-6.6, ,18, ,-7.8, , 88, , 9, ,300, , , ,29.83, ,2, ,019, ,30.29, ,AA, ,  T, ,30.28, 
14771,20110130,2254,11,FEW037 BKN045, , 9.00, ,-SN, ,20, ,-6.7, ,19, ,-7.3, ,16, ,-8.9, , 84, , 9, ,290, , , ,29.84, , , , , ,30.30, ,AA, ,  T, ,30.29, 
14771,20110130,2354,11,FEW021 BKN038 BKN047, , 5.00, ,-SN BR, ,20, ,-6.7, ,18, ,-7.6, ,14, ,-10.0, , 77, , 8, ,340, , , ,29.87, , , , , ,30.32, ,AA, ,  T, ,30.32, 
14771,20110131,0054,11,SCT017 BKN036 OVC043, , 3.00, ,-SN BR, ,19, ,-7.2, ,18, ,-7.9, ,14, ,-10.0, , 81, , 8, ,320, , , ,29.89, ,3, ,019, ,30.35, ,AA, ,  T, ,30.34, 
14771,20110131,0104,11,SCT017 SCT029 OVC039, , 2.50, ,-SN BR, ,18, ,-8.0, ,16, ,-8.6, ,12, ,-11.0, , 77, ,10, ,350, , , ,29.89, , , , , ,M, ,SP, , , ,30.34, 
14771,20110131,0131,11,FEW017 OVC039, , 4.00, ,-SN BR, ,16, ,-9.0, ,14, ,-9.7, ,10, ,-12.0, , 77, ,10, ,360, , , ,29.91, , , , , ,M, ,SP, , , ,30.36, 
14771,20110131,0154,11,FEW026 BKN041, , 9.00, , , ,13, ,-10.6, ,12, ,-11.3, ,7, ,-13.9, , 77, ,10, ,350, , , ,29.93, , , , , ,30.39, ,AA, ,  T, ,30.38, 
14771,20110131,0254,11,FEW041, ,10.00, , , ,9, ,-12.8, ,8, ,-13.5, ,2, ,-16.7, , 73, , 7, ,340, , , ,29.96, , , , , ,30.42, ,AA, , , ,30.41, 
14771,20110131,0354,11,FEW040, ,10.00, , , ,6, ,-14.4, ,5, ,-15.2, ,-2, ,-18.9, , 69, , 7, ,350, , , ,29.98, ,1, ,034, ,30.45, ,AA, , , ,30.44, 
14771,20110131,0454,11,CLR, ,10.00, , , ,4, ,-15.6, ,3, ,-16.2, ,-4, ,-20.0, , 69, , 6, ,330, , , ,30.01, , , , , ,30.48, ,AA, , , ,30.47, 
14771,20110131,0554,11,CLR, ,10.00, , , ,3, ,-16.1, ,2, ,-16.7, ,-4, ,-20.0, , 72, , 6, ,360, , , ,30.03, , , , , ,30.50, ,AA, , , ,30.49, 
14771,20110131,0654,11,FEW200, ,10.00, , , ,2, ,-16.7, ,1, ,-17.2, ,-5, ,-20.6, , 72, , 5, ,350, , , ,30.06, ,3, ,028, ,30.54, ,AA, , , ,30.52, 
14771,20110131,0754,11,SCT250, ,10.00, , , ,-0, ,-17.8, ,-1, ,-18.3, ,-7, ,-21.7, , 72, , 6, ,010, , , ,30.09, , , , , ,30.55, ,AA, , , ,30.54, 
14771,20110131,0854,11,FEW070 SCT200 BKN250, ,10.00, , , ,2, ,-16.7, ,1, ,-17.3, ,-6, ,-21.1, , 69, , 0, ,000, , , ,30.10, , , , , ,30.58, ,AA, , , ,30.56, 
14771,20110131,0954,11,FEW070 SCT200 BKN250, ,10.00, , , ,3, ,-16.1, ,2, ,-16.8, ,-5, ,-20.6, , 69, , 0, ,000, , , ,30.11, ,2, ,017, ,30.59, ,AA, , , ,30.57, 
14771,20110131,1054,11,FEW070 SCT200 BKN250, ,10.00, , , ,8, ,-13.3, ,6, ,-14.5, ,-5, ,-20.6, , 55, , 0, ,000, , , ,30.10, , , , , ,30.58, ,AA, , , ,30.56, 
14771,20110131,1154,11,SCT200 BKN250, ,10.00, , , ,12, ,-11.1, ,9, ,-12.8, ,-5, ,-20.6, , 46, , 0, ,000, , , ,30.09, , , , , ,30.56, ,AA, , , ,30.54, 
14771,20110131,1254,11,SCT200 BKN250, ,10.00, , , ,16, ,-8.9, ,11, ,-11.5, , -12, ,-24.4, , 27, , 0, ,000, , , ,30.07, ,8, ,015, ,30.54, ,AA, , , ,30.53, 
14771,20110131,1354,11,SCT200 OVC250, ,10.00, , , ,13, ,-10.6, ,9, ,-12.5, ,-7, ,-21.7, , 40, , 0, ,000, , , ,30.06, , , , , ,30.53, ,AA, , , ,30.51, 
14771,20110131,1454,11,FEW100 SCT200 OVC250, ,10.00, , , ,14, ,-10.0, ,10, ,-12.4, , -14, ,-25.6, , 27, , 3, ,350, , , ,30.06, , , , , ,30.53, ,AA, ,  T, ,30.52, 
14771,20110131,1554,11,FEW100 BKN150 OVC200, ,10.00, , , ,14, ,-10.0, ,10, ,-12.0, ,-6, ,-21.1, , 40, , 6, ,020, , , ,30.06, ,6, ,007, ,30.52, ,AA, , , ,30.51, 
14771,20110131,1654,11,FEW100 BKN140 OVC200, ,10.00, , , ,13, ,-10.6, ,9, ,-12.5, ,-7, ,-21.7, , 40, , 6, ,070, , , ,30.03, , , , , ,30.50, ,AA, , , ,30.48, 
14771,20110131,1754,11,SCT100 BKN140 OVC200, ,10.00, , , ,13, ,-10.6, ,9, ,-12.6, ,-9, ,-22.8, , 36, , 0, ,000, , , ,30.03, , , , , ,30.49, ,AA, , , ,30.48, 
14771,20110131,1854,11,FEW100 BKN140 OVC200, ,10.00, , , ,12, ,-11.1, ,9, ,-12.9, ,-7, ,-21.7, , 42, , 0, ,000, , , ,30.03, ,5, ,010, ,30.50, ,AA, , , ,30.48, 
14771,20110131,1954,11,BKN140 OVC200, ,10.00, , , ,11, ,-11.7, ,8, ,-13.4, ,-7, ,-21.7, , 44, , 0, ,000, , , ,30.01, , , , , ,30.49, ,AA, , , ,30.47, 
14771,20110131,2054,11,BKN100 BKN140 OVC200, ,10.00, , , ,9, ,-12.8, ,7, ,-14.0, ,-4, ,-20.0, , 55, , 0, ,000, , , ,30.01, , , , , ,30.48, ,AA, , , ,30.46, 
14771,20110131,2154,11,FEW100 OVC140, ,10.00, , , ,9, ,-12.8, ,7, ,-13.9, ,-3, ,-19.4, , 58, , 0, ,000, , , ,29.98, ,8, ,013, ,30.46, ,AA, , , ,30.44, 
14771,20110131,2254,11,BKN110 OVC200, ,10.00, , , ,9, ,-12.8, ,7, ,-14.1, ,-5, ,-20.6, , 53, , 5, ,110, , , ,29.97, , , , , ,30.43, ,AA, , , ,30.42, 
14771,20110131,2354,11,FEW090 OVC110, ,10.00, , , ,9, ,-12.8, ,7, ,-14.0, ,-4, ,-20.0, , 55, , 3, ,100, , , ,29.95, , , , , ,30.42, ,AA, , , ,30.40, 

14771,20110201,0054,11,BKN055 OVC100, ,10.00, , , ,10, ,-12.2, ,7, ,-13.6, ,-4, ,-20.0, , 53, , 5, ,110, , , ,29.93, ,6, ,019, ,30.40, ,AA, , , ,30.38, 
14771,20110201,0154,11,FEW050 OVC055, ,10.00, , , ,11, ,-11.7, ,8, ,-13.1, ,-3, ,-19.4, , 53, , 6, ,090, , , ,29.91, , , , , ,30.38, ,AA, , , ,30.36, 
